reporting_start,reporting_end,campaign_name,delivery,results,result_indicator,reach,impressions,cost_per_result,amount_spent,end_date,frequency,link_clicks,button_clicks,comments,reactions,shares,engagement
1/26/18,1/26/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/26/18,1/26/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/26/18,1/26/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/26/18,1/26/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/25/18,1/25/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/25/18,1/25/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/25/18,1/25/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/25/18,1/25/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/25/18,1/25/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/25/18,1/25/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/25/18,1/25/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/25/18,1/25/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/25/18,1/25/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/25/18,1/25/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/25/18,1/25/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/25/18,1/25/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/25/18,1/25/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,41,actions:post_engagement,1064,1182,0.699512195,28.68,1/29/18,1.110902256,2,1,,37,,41
1/25/18,1/25/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/25/18,1/25/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/25/18,1/25/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/25/18,1/25/18,20180122-20180127 Lead Gen OO,completed,20,actions:leadgen.other,3934,4249,4.8065,96.13,1/27/18,1.080071174,95,0,,15,,115
1/25/18,1/25/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/25/18,1/25/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/25/18,1/25/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/25/18,1/25/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/25/18,1/25/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/24/18,1/24/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/24/18,1/24/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/24/18,1/24/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/24/18,1/24/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,65,actions:post_engagement,1665,1876,0.708769231,46.07,1/29/18,1.126726727,5,2,,57,1,65
1/24/18,1/24/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/24/18,1/24/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/24/18,1/24/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/24/18,1/24/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
1/24/18,1/24/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/24/18,1/24/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/24/18,1/24/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/24/18,1/24/18,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
1/24/18,1/24/18,20180122-20180127 Lead Gen OO,completed,24,actions:leadgen.other,3378,3662,3.42875,82.29,1/27/18,1.084073416,99,0,,11,,111
1/24/18,1/24/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/24/18,1/24/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/24/18,1/24/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/24/18,1/24/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/24/18,1/24/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/24/18,1/24/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/24/18,1/24/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/24/18,1/24/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/24/18,1/24/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/23/18,1/23/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/23/18,1/23/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/23/18,1/23/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/23/18,1/23/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/23/18,1/23/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/23/18,1/23/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/23/18,1/23/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/23/18,1/23/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/23/18,1/23/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/23/18,1/23/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,102,actions:post_engagement,1465,1639,0.381372549,38.9,1/29/18,1.118771331,8,3,,91,,102
1/23/18,1/23/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,57,actions:post_engagement,1629,1648,0.513684211,29.28,1/23/18,1.011663597,15,15,,42,,57
1/23/18,1/23/18,20180117-20180123 Lead Gen Turnkey,completed,8,actions:leadgen.other,2986,3120,8.0275,64.22,1/23/18,1.044876088,35,0,,9,,45
1/23/18,1/23/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/23/18,1/23/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/23/18,1/23/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/23/18,1/23/18,20180122-20180127 Lead Gen OO,completed,13,actions:leadgen.other,3483,3794,7.473846154,97.16,1/27/18,1.089290841,90,0,,15,,105
1/23/18,1/23/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/23/18,1/23/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/23/18,1/23/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/23/18,1/23/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/23/18,1/23/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/23/18,1/23/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/22/18,1/22/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/22/18,1/22/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/22/18,1/22/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/22/18,1/22/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/22/18,1/22/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/22/18,1/22/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/22/18,1/22/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/22/18,1/22/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/22/18,1/22/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/22/18,1/22/18,20180122-20180127 Lead Gen OO,completed,16,actions:leadgen.other,2873,3165,3.96125,63.38,1/27/18,1.101635921,63,1,,14,,77
1/22/18,1/22/18,20180117-20180123 Lead Gen Turnkey,completed,6,actions:leadgen.other,3990,4223,12.31166667,73.87,1/23/18,1.05839599,38,0,1,22,1,62
1/22/18,1/22/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/22/18,1/22/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/22/18,1/22/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/22/18,1/22/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,153,actions:post_engagement,4302,4468,0.511830065,78.31,1/23/18,1.038586704,23,20,,129,,153
1/22/18,1/22/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/22/18,1/22/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/22/18,1/22/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/22/18,1/22/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/22/18,1/22/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/22/18,1/22/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/22/18,1/22/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
1/21/18,1/21/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/21/18,1/21/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/21/18,1/21/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/21/18,1/21/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/21/18,1/21/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/21/18,1/21/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/21/18,1/21/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/21/18,1/21/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
1/21/18,1/21/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/21/18,1/21/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/21/18,1/21/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/21/18,1/21/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,147,actions:post_engagement,3277,3463,0.505034014,74.24,1/23/18,1.056759231,19,16,,126,,147
1/21/18,1/21/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/21/18,1/21/18,20180117-20180123 Lead Gen Turnkey,completed,4,actions:leadgen.other,2825,3008,18.615,74.46,1/23/18,1.064778761,44,0,,12,,57
1/21/18,1/21/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/21/18,1/21/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/21/18,1/21/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/21/18,1/21/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/21/18,1/21/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/21/18,1/21/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/21/18,1/21/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/21/18,1/21/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/20/18,1/20/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/20/18,1/20/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/20/18,1/20/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/20/18,1/20/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/20/18,1/20/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/20/18,1/20/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,155,actions:post_engagement,2677,2835,0.469032258,72.7,1/23/18,1.059021292,20,14,,129,3,155
1/20/18,1/20/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/20/18,1/20/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/20/18,1/20/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/20/18,1/20/18,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
1/20/18,1/20/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/20/18,1/20/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
1/20/18,1/20/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/20/18,1/20/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/20/18,1/20/18,20180117-20180123 Lead Gen Turnkey,completed,7,actions:leadgen.other,3048,3259,11.15857143,78.11,1/23/18,1.069225722,43,0,,15,,58
1/20/18,1/20/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/20/18,1/20/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/20/18,1/20/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
1/20/18,1/20/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/20/18,1/20/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/20/18,1/20/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/20/18,1/20/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/19/18,1/19/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
1/19/18,1/19/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
1/19/18,1/19/18,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
1/19/18,1/19/18,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,315,actions:post_engagement,10625,11715,0.546920635,172.28,1/19/18,1.102588235,68,30,1,202,6,315
1/19/18,1/19/18,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
1/19/18,1/19/18,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
1/19/18,1/19/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/19/18,1/19/18,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,164,actions:post_engagement,2271,2348,0.442317073,72.54,1/23/18,1.033905768,7,6,,156,,164
1/19/18,1/19/18,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
1/19/18,1/19/18,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
1/19/18,1/19/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/19/18,1/19/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/19/18,1/19/18,20180111-20180119 Lead Gen Private Lanai,completed,3,actions:leadgen.other,2187,2259,17.94333333,53.83,1/19/18,1.032921811,30,0,,9,,39
1/19/18,1/19/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/19/18,1/19/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/19/18,1/19/18,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/19/18,1/19/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/19/18,1/19/18,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
1/19/18,1/19/18,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
1/19/18,1/19/18,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
1/19/18,1/19/18,20180117-20180123 Lead Gen Turnkey,completed,5,actions:leadgen.other,2729,2858,16.13,80.65,1/23/18,1.047270062,37,0,1,14,,54
1/19/18,1/19/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/18/18,1/18/18,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
1/18/18,1/18/18,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
1/18/18,1/18/18,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
1/18/18,1/18/18,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
1/18/18,1/18/18,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
1/18/18,1/18/18,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
1/18/18,1/18/18,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
1/18/18,1/18/18,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
